Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-02-13,1900-01-01 08:46:00,Tuesday,BROADVIEW STATION,EUME,4.0,7.0,W,BD,5284.0
2024-02-13,1900-01-01 08:55:00,Tuesday,UNION STATION,EUATC,4.0,7.0,N,YU,5626.0
2024-02-13,1900-01-01 09:20:00,Tuesday,ST GEORGE YUS STATION,MUIRS,3.0,6.0,N,YU,5451.0
2024-02-13,1900-01-01 09:34:00,Tuesday,QUEEN'S PARK STATION,MUATC,5.0,8.0,N,YU,5901.0
2024-02-13,1900-01-01 09:37:00,Tuesday,UNION STATION,SUDP,3.0,6.0,S,YU,5426.0
2024-02-13,1900-01-01 12:48:00,Tuesday,DOWNSVIEW PARK STATION,MUSAN,4.0,9.0,N,YU,5656.0
2024-02-13,1900-01-01 12:55:00,Tuesday,SPADINA BD STATION,SUDP,5.0,11.0,E,BD,5342.0
2024-02-13,1900-01-01 13:18:00,Tuesday,GLENCAIRN STATION,MUSAN,9.0,14.0,S,YU,5751.0
2024-02-13,1900-01-01 14:14:00,Tuesday,ROSEDALE STATION,MUPAA,3.0,8.0,N,YU,5846.0
2024-02-13,1900-01-01 14:24:00,Tuesday,UNION STATION,MUSAN,5.0,10.0,N,YU,5936.0
2024-02-13,1900-01-01 14:37:00,Tuesday,VICTORIA PARK STATION,EUSC,4.0,8.0,E,BD,5246.0
2024-02-13,1900-01-01 14:53:00,Tuesday,ST GEORGE YUS STATION,MUSAN,5.0,10.0,N,YU,5766.0
2024-02-13,1900-01-01 15:08:00,Tuesday,LAWRENCE WEST STATION,MUPAA,4.0,9.0,S,YU,5691.0
2024-02-13,1900-01-01 16:17:00,Tuesday,KENNEDY BD STATION,MUIR,3.0,6.0,W,BD,5089.0
2024-02-13,1900-01-01 16:41:00,Tuesday,ROYAL YORK STATION,TUSC,3.0,6.0,E,BD,5360.0
2024-02-13,1900-01-01 17:02:00,Tuesday,KENNEDY BD STATION,SUO,18.0,21.0,E,BD,5072.0
2024-02-13,1900-01-01 18:13:00,Tuesday,VAUGHAN MC STATION,MUSAN,3.0,6.0,S,YU,5566.0
2024-02-13,1900-01-01 18:24:00,Tuesday,DAVISVILLE BUILD UP,SUDP,3.0,6.0,S,YU,5676.0
2024-02-13,1900-01-01 18:46:00,Tuesday,VAUGHAN MC STATION,MUATC,3.0,6.0,S,YU,5741.0
2024-02-13,1900-01-01 19:15:00,Tuesday,CHESTER STATION,TUSC,7.0,10.0,E,BD,5008.0
2024-02-13,1900-01-01 20:44:00,Tuesday,WELLESLEY STATION,SUUT,7.0,12.0,N,YU,6051.0
2024-02-13,1900-01-01 21:09:00,Tuesday,ISLINGTON STATION,PUSO,15.0,20.0,W,BD,5282.0
2024-02-13,1900-01-01 22:03:00,Tuesday,ST ANDREW STATION,MUD,8.0,13.0,S,YU,5971.0
2024-02-13,1900-01-01 00:03:00,Tuesday,YORK MILLS STATION,SUO,5.0,10.0,S,YU,5391.0
2024-02-13,1900-01-01 01:23:00,Tuesday,SPADINA YUS STATION,MUSAN,5.0,10.0,N,YU,5776.0
2024-02-14,1900-01-01 05:38:00,Wednesday,EGLINTON STATION,PUSAC,5.0,0.0,N,YU,5491.0
2024-02-14,1900-01-01 06:05:00,Wednesday,GREENWOOD STATION,EUSC,3.0,6.0,E,BD,5120.0
2024-02-14,1900-01-01 06:39:00,Wednesday,YORK MILLS STATION,PUTO,6.0,9.0,S,YU,5471.0
2024-02-14,1900-01-01 07:23:00,Wednesday,VICTORIA PARK STATION,MUDD,3.0,6.0,W,BD,5188.0
2024-02-14,1900-01-01 08:36:00,Wednesday,PIONEER VILLAGE STATIO,EUNT,7.0,10.0,S,YU,5871.0
2024-02-14,1900-01-01 08:47:00,Wednesday,EGLINTON STATION,SUDP,5.0,8.0,S,YU,5591.0
2024-02-14,1900-01-01 08:50:00,Wednesday,BROADVIEW STATION,MUSAN,6.0,9.0,W,BD,5096.0
2024-02-14,1900-01-01 09:37:00,Wednesday,KENNEDY BD STATION,TUNIP,3.0,7.0,W,BD,5335.0
2024-02-14,1900-01-01 09:46:00,Wednesday,DOWNSVIEW PARK STATION,MUO,4.0,7.0,S,YU,5656.0
2024-02-14,1900-01-01 11:24:00,Wednesday,FINCH STATION,SUO,7.0,12.0,N,YU,5861.0
2024-02-14,1900-01-01 11:41:00,Wednesday,EGLINTON STATION,SUO,5.0,10.0,S,YU,5966.0
2024-02-14,1900-01-01 11:48:00,Wednesday,VAUGHAN MC STATION,MUATC,5.0,10.0,S,YU,5741.0
2024-02-14,1900-01-01 12:23:00,Wednesday,SHERBOURNE STATION,SUUT,9.0,13.0,W,BD,5120.0
2024-02-14,1900-01-01 12:59:00,Wednesday,KENNEDY BD STATION,MUDD,4.0,8.0,W,BD,5145.0
2024-02-14,1900-01-01 13:38:00,Wednesday,DUNDAS STATION,SUUT,8.0,13.0,N,YU,5666.0
2024-02-14,1900-01-01 13:38:00,Wednesday,DUNDAS STATION,PUOPO,5.0,10.0,S,YU,5671.0
2024-02-14,1900-01-01 13:55:00,Wednesday,DUNDAS STATION,PUOPO,5.0,10.0,S,YU,5726.0
2024-02-14,1900-01-01 14:02:00,Wednesday,LAWRENCE STATION,PUOPO,5.0,10.0,N,YU,5896.0
2024-02-14,1900-01-01 15:17:00,Wednesday,EGLINTON STATION,SUEAS,10.0,15.0,N,YU,5426.0
2024-02-14,1900-01-01 15:44:00,Wednesday,OSSINGTON STATION,SUDP,3.0,6.0,E,BD,5214.0
2024-02-14,1900-01-01 16:09:00,Wednesday,ST CLAIR STATION,EUOE,5.0,10.0,S,YU,6056.0
2024-02-14,1900-01-01 17:15:00,Wednesday,SUMMERHILL STATION,MUPAA,5.0,8.0,N,YU,5666.0
2024-02-14,1900-01-01 17:28:00,Wednesday,WILSON STATION,TUNIP,3.0,6.0,S,YU,5866.0
2024-02-14,1900-01-01 17:49:00,Wednesday,LAWRENCE WEST STATION,PUOPO,4.0,7.0,S,YU,5686.0
2024-02-14,1900-01-01 20:42:00,Wednesday,ST GEORGE BD STATION,SUO,19.0,25.0,E,BD,5194.0
2024-02-14,1900-01-01 20:44:00,Wednesday,ST GEORGE YUS STATION,SUO,25.0,30.0,S,YU,5831.0
2024-02-14,1900-01-01 21:36:00,Wednesday,BLOOR STATION,EUVA,8.0,13.0,N,YU,5686.0
2024-02-14,1900-01-01 21:44:00,Wednesday,ROSEDALE STATION,EUCD,5.0,10.0,N,YU,5686.0
2024-02-14,1900-01-01 22:32:00,Wednesday,COXWELL STATION,TUSUP,5.0,10.0,E,BD,5145.0
2024-02-14,1900-01-01 22:47:00,Wednesday,SHEPPARD WEST STATION,MUTO,7.0,12.0,S,YU,5801.0
2024-02-14,1900-01-01 23:39:00,Wednesday,KIPLING STATION,MUIS,5.0,10.0,E,BD,5318.0
2024-02-14,1900-01-01 23:51:00,Wednesday,KING STATION,SUUT,7.0,13.0,S,YU,0.0
2024-02-14,1900-01-01 00:07:00,Wednesday,FINCH STATION,SUUT,8.0,13.0,,YU,0.0
2024-02-14,1900-01-01 09:31:00,Wednesday,BAYVIEW STATION,PUSO,7.0,14.0,E,SHP,6146.0
2024-02-14,1900-01-01 09:31:00,Wednesday,BAYVIEW STATION,PUSO,7.0,14.0,W,SHP,6171.0
2024-02-14,1900-01-01 09:44:00,Wednesday,BAYVIEW STATION,PUSO,7.0,14.0,,SHP,0.0
2024-02-15,1900-01-01 07:16:00,Thursday,EGLINTON STATION,MUTO,3.0,6.0,S,YU,5956.0
2024-02-15,1900-01-01 07:23:00,Thursday,LAWRENCE STATION,TUO,7.0,10.0,N,YU,6071.0
2024-02-15,1900-01-01 08:40:00,Thursday,PAPE STATION,MUO,2.0,4.0,E,BD,0.0
2024-02-15,1900-01-01 08:43:00,Thursday,KIPLING STATION,MUTO,2.0,4.0,E,BD,5038.0
2024-02-15,1900-01-01 09:07:00,Thursday,SPADINA YUS STATION,SUEAS,12.0,15.0,S,YU,5691.0
2024-02-15,1900-01-01 09:41:00,Thursday,LANSDOWNE STATION,MUDD,6.0,8.0,E,BD,5302.0
2024-02-15,1900-01-01 10:04:00,Thursday,KIPLING STATION,EUO,4.0,8.0,W,BD,5314.0
2024-02-15,1900-01-01 10:20:00,Thursday,ROSEDALE STATION,MUPLB,42.0,46.0,N,YU,5571.0
2024-02-15,1900-01-01 11:14:00,Thursday,BLOOR STATION,MUATC,6.0,11.0,N,YU,5716.0
2024-02-15,1900-01-01 12:26:00,Thursday,ST CLAIR WEST STATION,SUDP,8.0,13.0,S,YU,5866.0
2024-02-15,1900-01-01 14:18:00,Thursday,ST GEORGE BD STATION,TUMVS,5.0,9.0,E,BD,5063.0
2024-02-15,1900-01-01 14:19:00,Thursday,KIPLING STATION,SUO,8.0,12.0,E,BD,5103.0
2024-02-15,1900-01-01 14:37:00,Thursday,ST GEORGE BD STATION,SUDP,3.0,7.0,E,BD,5289.0
2024-02-15,1900-01-01 15:13:00,Thursday,ST CLAIR WEST STATION,PUOPO,3.0,8.0,S,YU,5871.0
2024-02-15,1900-01-01 16:06:00,Thursday,COLLEGE STATION,PUSRA,5.0,10.0,N,YU,5866.0
2024-02-15,1900-01-01 16:34:00,Thursday,KIPLING STATION,MUDD,3.0,6.0,E,BD,5153.0
2024-02-15,1900-01-01 17:06:00,Thursday,KENNEDY BD STATION,SUO,13.0,16.0,E,BD,5213.0
2024-02-15,1900-01-01 17:57:00,Thursday,LAWRENCE WEST STATION,SUO,7.0,10.0,N,YU,5861.0
2024-02-15,1900-01-01 18:16:00,Thursday,KIPLING STATION,MUI,3.0,6.0,E,BD,5154.0
2024-02-15,1900-01-01 20:56:00,Thursday,SHEPPARD STATION,SUO,7.0,12.0,S,YU,5636.0
2024-02-15,1900-01-01 21:28:00,Thursday,BLOOR STATION,SUO,6.0,11.0,S,YU,5634.0
2024-02-15,1900-01-01 22:49:00,Thursday,KIPLING STATION,MUDD,3.0,8.0,E,BD,5257.0
2024-02-15,1900-01-01 14:24:00,Thursday,SHEPPARD-YONGE STATION,SUEAS,7.0,14.0,E,SHP,6181.0
2024-02-15,1900-01-01 20:49:00,Thursday,LESLIE STATION,MUSC,3.0,10.0,E,SHP,6161.0
2024-02-16,1900-01-01 07:18:00,Friday,SHERBOURNE STATION,MUWEA,5.0,8.0,W,BD,5270.0
2024-02-16,1900-01-01 07:29:00,Friday,DUNDAS TO FINCH,PUTO,5.0,8.0,,YU,0.0
2024-02-16,1900-01-01 07:35:00,Friday,DUNDAS WEST STATION,MUWEA,3.0,6.0,W,BD,5270.0
2024-02-16,1900-01-01 08:37:00,Friday,BATHUST TO PAPE STATIO,PUTO,5.0,8.0,E,BD,5227.0
2024-02-16,1900-01-01 09:12:00,Friday,YONGE BD STATION,SUDP,5.0,8.0,E,BD,5051.0
2024-02-16,1900-01-01 09:56:00,Friday,BROADVIEW STATION,MUI,16.0,20.0,E,BD,5137.0
2024-02-16,1900-01-01 11:38:00,Friday,CHRISTIE STATION,SUG,4.0,8.0,E,BD,5209.0
2024-02-16,1900-01-01 11:43:00,Friday,BATHURST STATION,MUTD,8.0,12.0,W,BD,5241.0
2024-02-16,1900-01-01 12:14:00,Friday,KENNEDY BD STATION,EUBK,4.0,8.0,W,BD,5094.0
2024-02-16,1900-01-01 13:31:00,Friday,ROSEDALE STATION,MUIR,15.0,20.0,N,YU,5801.0
2024-02-16,1900-01-01 13:37:00,Friday,DOWNSVIEW PARK STATION,MUI,7.0,12.0,N,YU,5991.0
2024-02-16,1900-01-01 14:17:00,Friday,EGLINTON STATION,SUEAS,7.0,12.0,N,YU,6021.0
2024-02-16,1900-01-01 16:30:00,Friday,WILSON STATION,PUOPO,4.0,7.0,S,YU,5896.0
2024-02-16,1900-01-01 16:40:00,Friday,GLENCAIRN STATION,PUOPO,5.0,8.0,S,YU,5896.0
2024-02-16,1900-01-01 17:16:00,Friday,BLOOR STATION,SUDP,4.0,7.0,S,YU,5731.0
2024-02-16,1900-01-01 17:36:00,Friday,SHEPPARD STATION,SUDP,5.0,8.0,S,YU,5806.0
2024-02-16,1900-01-01 17:54:00,Friday,SUMMERHILL STATION,MUPAA,5.0,8.0,N,YU,5646.0
2024-02-16,1900-01-01 18:08:00,Friday,KENNEDY BD STATION,MUSAN,3.0,6.0,W,BD,5016.0
2024-02-16,1900-01-01 18:39:00,Friday,FINCH STATION,PUOPO,3.0,6.0,S,YU,5966.0
2024-02-16,1900-01-01 18:44:00,Friday,NORTH YORK CTR STATION,PUOPO,7.0,10.0,S,YU,5966.0
2024-02-16,1900-01-01 19:56:00,Friday,ST GEORGE BD STATION,SUDP,9.0,14.0,W,BD,5218.0
2024-02-16,1900-01-01 20:55:00,Friday,KIPLING STATION,SUDP,5.0,10.0,E,BD,5311.0
2024-02-16,1900-01-01 22:44:00,Friday,ST ANDREW STATION,SUDP,12.0,17.0,N,YU,5466.0
2024-02-16,1900-01-01 22:57:00,Friday,ST GEORGE BD STATION,EUNT,4.0,9.0,W,BD,5156.0
2024-02-16,1900-01-01 23:00:00,Friday,SPADINA BD STATION,SUUT,12.0,17.0,W,BD,5156.0
2024-02-16,1900-01-01 23:03:00,Friday,KENNEDY BD STATION,SUDP,6.0,11.0,W,BD,5011.0
2024-02-16,1900-01-01 00:06:00,Friday,ROSEDALE STATION,MUPAA,6.0,11.0,S,YU,6121.0
2024-02-16,1900-01-01 00:23:00,Friday,VAUGHAN MC STATION,MUSAN,5.0,10.0,S,YU,5796.0
2024-02-16,1900-01-01 01:15:00,Friday,DAVISVILLE STATION,SUDP,4.0,9.0,N,YU,5831.0
2024-02-16,1900-01-01 01:27:00,Friday,UNION STATION,MUSAN,5.0,10.0,S,YU,6116.0
2024-02-16,1900-01-01 01:58:00,Friday,KENNEDY BD STATION,SUDP,8.0,14.0,W,YU,5233.0
2024-02-17,1900-01-01 02:08:00,Saturday,UNION CENTRE TRACK,TUCC,5.0,10.0,N,YU,5806.0
2024-02-17,1900-01-01 05:53:00,Saturday,EGLINTON STATION,TUNIP,13.0,0.0,N,YU,5381.0
2024-02-17,1900-01-01 06:34:00,Saturday,ROSEDALE STATION,PUOPO,8.0,14.0,N,YU,5851.0
2024-02-17,1900-01-01 07:05:00,Saturday,ROSEDALE STATION,PUOPO,5.0,11.0,N,YU,5886.0
2024-02-17,1900-01-01 07:14:00,Saturday,ROSEDALE STATION,PUOPO,5.0,11.0,N,YU,6066.0
2024-02-17,1900-01-01 08:12:00,Saturday,EGLINTON STATION,TUNIP,5.0,0.0,S,YU,5386.0
2024-02-17,1900-01-01 09:21:00,Saturday,DUNDAS WEST STATION,SUDP,3.0,8.0,W,BD,5011.0
2024-02-17,1900-01-01 09:47:00,Saturday,BLOOR STATION,SUDP,3.0,9.0,S,YU,5386.0
2024-02-17,1900-01-01 13:11:00,Saturday,LANSDOWNE STATION,SUDP,3.0,7.0,W,BD,5194.0
2024-02-17,1900-01-01 14:06:00,Saturday,WARDEN STATION,SUDP,14.0,18.0,W,BD,5335.0
2024-02-17,1900-01-01 14:14:00,Saturday,PIONEER VILLAGE STATIO,MUIR,10.0,14.0,N,YU,5566.0
2024-02-17,1900-01-01 14:14:00,Saturday,WELLESLEY STATION,MUI,24.0,28.0,N,YU,5841.0
2024-02-17,1900-01-01 14:25:00,Saturday,VAUGHAN MC STATION,TUNOA,4.0,8.0,S,YU,5541.0
2024-02-17,1900-01-01 14:31:00,Saturday,KENNEDY BD STATION,SUAE,16.0,20.0,W,BD,5309.0
2024-02-17,1900-01-01 14:33:00,Saturday,PAPE STATION,SUDP,5.0,9.0,E,BD,5220.0
2024-02-17,1900-01-01 15:02:00,Saturday,CHRISTIE STATION,MUO,4.0,8.0,W,BD,5011.0
2024-02-17,1900-01-01 15:11:00,Saturday,ST GEORGE YUS STATION,MUSAN,4.0,8.0,N,YU,5456.0
2024-02-17,1900-01-01 15:24:00,Saturday,MAIN STREET STATION,MUSC,4.0,8.0,E,BD,5004.0
2024-02-17,1900-01-01 15:47:00,Saturday,SUMMERHILL STATION,SUDP,4.0,8.0,S,YU,5751.0
2024-02-17,1900-01-01 16:55:00,Saturday,VAUGHAN MC STATION,TUNOA,4.0,8.0,S,YU,5861.0
2024-02-17,1900-01-01 18:18:00,Saturday,UNION STATION,MUI,14.0,18.0,N,YU,5556.0
2024-02-17,1900-01-01 18:48:00,Saturday,WELLESLEY STATION,MUPAA,4.0,9.0,N,YU,5531.0
2024-02-17,1900-01-01 19:50:00,Saturday,KENNEDY BD STATION,MUDD,5.0,10.0,W,BD,5259.0
2024-02-17,1900-01-01 19:57:00,Saturday,ST PATRICK STATION,MUPAA,5.0,10.0,S,YU,5886.0
2024-02-17,1900-01-01 20:27:00,Saturday,YONGE BD STATION,MUDD,5.0,10.0,W,BD,5309.0
2024-02-17,1900-01-01 20:47:00,Saturday,VAUGHAN MC STATION,MUSAN,5.0,10.0,S,YU,5871.0
2024-02-17,1900-01-01 22:00:00,Saturday,FINCH STATION,MUI,5.0,10.0,S,YU,5516.0
2024-02-17,1900-01-01 23:19:00,Saturday,DUFFERIN STATION,SUDP,3.0,9.0,E,BD,5059.0
2024-02-17,1900-01-01 00:00:00,Saturday,YONGE BD STATION,SUO,4.0,10.0,E,BD,5004.0
2024-02-17,1900-01-01 00:03:00,Saturday,GLENCAIRN STATION,SUDP,20.0,26.0,S,YU,5476.0
2024-02-17,1900-01-01 00:09:00,Saturday,KING STATION,MUPAA,3.0,8.0,N,YU,5707.0
2024-02-17,1900-01-01 00:35:00,Saturday,QUEEN'S PARK STATION,SUDP,5.0,11.0,S,YU,5886.0
2024-02-17,1900-01-01 01:28:00,Saturday,EGLINTON STATION,MUPAA,3.0,9.0,N,YU,6126.0
2024-02-18,1900-01-01 08:03:00,Sunday,EGLINTON STATION,MUCL,9.0,0.0,N,YU,5861.0
2024-02-18,1900-01-01 08:21:00,Sunday,ST GEORGE BD STATION,SUUT,4.0,9.0,E,BD,5172.0
2024-02-18,1900-01-01 08:48:00,Sunday,WELLESLEY STATION,SUO,9.0,15.0,N,YU,6051.0
2024-02-18,1900-01-01 08:55:00,Sunday,HIGHWAY 407 STATION,PUOPO,3.0,9.0,S,YU,5896.0
2024-02-18,1900-01-01 09:07:00,Sunday,KENNEDY BD STATION,SUG,4.0,8.0,E,BD,5309.0
2024-02-18,1900-01-01 11:48:00,Sunday,BAY STATION,EUDO,7.0,11.0,W,BD,5217.0
2024-02-18,1900-01-01 12:25:00,Sunday,BLOOR STATION,SUO,5.0,9.0,N,YU,5756.0
2024-02-18,1900-01-01 13:43:00,Sunday,FINCH STATION,TUO,4.0,8.0,S,YU,6036.0
2024-02-18,1900-01-01 14:39:00,Sunday,EGLINTON STATION,SUO,4.0,8.0,S,YU,6121.0
2024-02-18,1900-01-01 14:40:00,Sunday,ST CLAIR STATION,MUPAA,4.0,8.0,S,YU,5866.0
2024-02-18,1900-01-01 15:46:00,Sunday,YORK MILLS STATION,EUTR,4.0,8.0,S,YU,5516.0
2024-02-18,1900-01-01 16:32:00,Sunday,ST ANDREW STATION,MUPAA,3.0,7.0,N,YU,5796.0
2024-02-18,1900-01-01 16:41:00,Sunday,FINCH STATION,MUO,4.0,8.0,S,YU,5536.0
2024-02-18,1900-01-01 18:17:00,Sunday,COLLEGE STATION,MUPAA,5.0,9.0,S,YU,5561.0
2024-02-18,1900-01-01 18:56:00,Sunday,ST GEORGE BD STATION,MUIR,4.0,9.0,W,BD,5294.0
2024-02-18,1900-01-01 19:14:00,Sunday,EGLINTON STATION,MUPAA,4.0,10.0,N,YU,5666.0
2024-02-18,1900-01-01 19:20:00,Sunday,DUNDAS STATION,SUDP,6.0,12.0,N,YU,6106.0
2024-02-18,1900-01-01 19:35:00,Sunday,DAVISVILLE STATION,SUDP,4.0,10.0,N,YU,5851.0
2024-02-18,1900-01-01 19:39:00,Sunday,ROYAL YORK STATION,SUDP,5.0,10.0,W,BD,5028.0
2024-02-18,1900-01-01 21:08:00,Sunday,BROADVIEW STATION,SUDP,3.0,8.0,E,BD,5268.0
2024-02-18,1900-01-01 22:33:00,Sunday,QUEEN'S PARK STATION,MUATC,3.0,9.0,N,YU,6011.0
2024-02-18,1900-01-01 23:28:00,Sunday,YORK MILLS STATION,SUAP,32.0,38.0,N,YU,5546.0
2024-02-19,1900-01-01 05:50:00,Monday,VAUGHAN MC STATION,PUTWZ,20.0,0.0,S,YU,5471.0
2024-02-19,1900-01-01 05:55:00,Monday,UNION STATION,TUS,3.0,0.0,N,YU,5701.0
2024-02-19,1900-01-01 06:39:00,Monday,SHEPPARD WEST STATION,MUATC,7.0,0.0,N,YU,5746.0
2024-02-19,1900-01-01 06:43:00,Monday,MAIN STREET STATION,TUSC,3.0,7.0,W,BD,5124.0
2024-02-19,1900-01-01 10:20:00,Monday,ROSEDALE STATION,PUOPO,8.0,12.0,S,YU,5531.0
2024-02-19,1900-01-01 11:47:00,Monday,FINCH STATION,SUDP,4.0,8.0,N,YU,5545.0
2024-02-19,1900-01-01 13:00:00,Monday,KEELE STATION,MUDD,3.0,7.0,E,BD,5234.0
2024-02-19,1900-01-01 14:19:00,Monday,OSGOODE STATION,MUPAA,3.0,7.0,N,YU,6121.0
2024-02-19,1900-01-01 15:16:00,Monday,VAUGHAN MC STATION,MUSAN,4.0,8.0,S,YU,5771.0
2024-02-19,1900-01-01 17:51:00,Monday,FINCH STATION,SUO,12.0,16.0,N,YU,5704.0
2024-02-19,1900-01-01 17:58:00,Monday,UNION STATION,SUUT,10.0,14.0,N,YU,5531.0
2024-02-19,1900-01-01 18:18:00,Monday,MAIN STREET STATION,SUDP,5.0,10.0,W,BD,5333.0
2024-02-19,1900-01-01 19:02:00,Monday,MAIN STREET STATION,SUO,5.0,10.0,W,BD,5160.0
2024-02-19,1900-01-01 20:14:00,Monday,DAVISVILLE STATION,SUDP,3.0,9.0,S,YU,5486.0
2024-02-19,1900-01-01 22:47:00,Monday,BAY STATION,MUPAA,3.0,9.0,E,BD,5038.0
2024-02-19,1900-01-01 22:50:00,Monday,KIPLING STATION,PUSTS,6.0,12.0,E,BD,5253.0
2024-02-19,1900-01-01 23:02:00,Monday,KIPLING STATION,TUSC,6.0,12.0,E,BD,5016.0
2024-02-20,1900-01-01 06:06:00,Tuesday,EGLINTON STATION,EUOE,5.0,10.0,N,YU,6021.0
2024-02-20,1900-01-01 07:16:00,Tuesday,SUMMERHILL STATION,SUG,3.0,6.0,N,YU,5856.0
2024-02-20,1900-01-01 07:35:00,Tuesday,UNION TO FINCH STATION,PUTR,10.0,0.0,,YU,0.0
2024-02-20,1900-01-01 07:37:00,Tuesday,CHRISTIE TO PAPE STATI,PUTR,10.0,0.0,E,BD,0.0
2024-02-20,1900-01-01 07:58:00,Tuesday,SPADINA BD STATION,MUIR,3.0,5.0,E,BD,5137.0
2024-02-20,1900-01-01 08:11:00,Tuesday,SPADINA BD STATION,SUUT,3.0,5.0,W,BD,5263.0
2024-02-20,1900-01-01 09:33:00,Tuesday,SHERBOURNE STATION,MUIR,4.0,6.0,E,YU,5280.0
2024-02-20,1900-01-01 09:48:00,Tuesday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,S,YU,6061.0
2024-02-20,1900-01-01 10:00:00,Tuesday,YONGE BD STATION,SUDP,7.0,11.0,E,BD,5137.0
2024-02-20,1900-01-01 11:05:00,Tuesday,WELLESLEY STATION,SUUT,6.0,9.0,S,YU,6036.0
2024-02-20,1900-01-01 11:12:00,Tuesday,YONGE BD STATION,SUDP,5.0,9.0,W,BD,5315.0
2024-02-20,1900-01-01 11:15:00,Tuesday,BLOOR STATION,MUPAA,3.0,8.0,N,YU,5661.0
2024-02-20,1900-01-01 12:48:00,Tuesday,MAIN STREET STATION,MUI,24.0,28.0,E,BD,5219.0
2024-02-20,1900-01-01 12:56:00,Tuesday,ST CLAIR STATION,MUO,7.0,12.0,N,YU,5761.0
2024-02-20,1900-01-01 13:14:00,Tuesday,WILSON STATION,PUOPO,3.0,8.0,S,YU,5956.0
2024-02-20,1900-01-01 13:33:00,Tuesday,EGLINTON STATION,MUPAA,4.0,9.0,N,YU,5691.0
2024-02-20,1900-01-01 15:19:00,Tuesday,BLOOR STATION,SUEAS,5.0,10.0,N,YU,5751.0
2024-02-20,1900-01-01 15:44:00,Tuesday,COLLEGE STATION,MUIR,9.0,14.0,S,YU,6026.0
2024-02-20,1900-01-01 16:17:00,Tuesday,ST ANDREW STATION,EUDO,9.0,12.0,N,YU,5841.0
2024-02-20,1900-01-01 16:28:00,Tuesday,ST ANDREW STATION,MUPAA,3.0,8.0,N,YU,6036.0
2024-02-20,1900-01-01 17:16:00,Tuesday,WARDEN STATION,PUSTC,4.0,7.0,E,BD,5194.0
2024-02-20,1900-01-01 18:26:00,Tuesday,ST PATRICK STATION,PUOPO,7.0,10.0,S,YU,6111.0
2024-02-20,1900-01-01 19:13:00,Tuesday,ST GEORGE BD STATION,SUDP,3.0,8.0,E,BD,5318.0
2024-02-20,1900-01-01 21:01:00,Tuesday,ST CLAIR WEST STATION,SUO,8.0,13.0,S,YU,6106.0
2024-02-20,1900-01-01 22:35:00,Tuesday,KING STATION,SUO,7.0,12.0,S,YU,5866.0
2024-02-20,1900-01-01 23:01:00,Tuesday,ST GEORGE YUS STATION,PUTO,7.0,12.0,N,YU,5866.0
2024-02-20,1900-01-01 23:03:00,Tuesday,LAWRENCE WEST STATION,SUUT,6.0,11.0,S,YU,5546.0
2024-02-20,1900-01-01 23:08:00,Tuesday,CASTLE FRANK STATION,SUDP,12.0,17.0,E,BD,5227.0
2024-02-20,1900-01-01 00:06:00,Tuesday,ST CLAIR WEST STATION,MUWR,10.0,15.0,S,YU,5461.0
2024-02-20,1900-01-01 00:12:00,Tuesday,ST CLAIR STATION,SUDP,8.0,13.0,N,YU,5471.0
2024-02-20,1900-01-01 00:17:00,Tuesday,OSSINGTON STATION,TUCC,12.0,17.0,W,BD,5213.0
2024-02-20,1900-01-01 23:43:00,Tuesday,DON MILLS STATION,MUPLB,19.0,26.0,W,SHP,6186.0
2024-02-20,1900-01-01 00:27:00,Tuesday,DON MILLS STATION,MUPLB,17.0,24.0,E,SHP,6191.0
2024-02-21,1900-01-01 02:01:00,Wednesday,SHEPPARD-YONGE STATION,PUTWZ,9.0,14.0,N,YU,0.0
2024-02-21,1900-01-01 06:13:00,Wednesday,EGLINTON STATION,PUTWZ,6.0,11.0,N,YU,5516.0
2024-02-21,1900-01-01 06:38:00,Wednesday,EGLINTON STATION,PUTWZ,7.0,10.0,S,YU,5666.0
2024-02-21,1900-01-01 07:01:00,Wednesday,DAVISVILLE STATION,PUTWZ,5.0,8.0,S,YU,6106.0
2024-02-21,1900-01-01 07:14:00,Wednesday,COXWELL STATION,EUBK,12.0,14.0,E,BD,5193.0
2024-02-21,1900-01-01 07:40:00,Wednesday,WARDEN STATION,EUCD,12.0,15.0,E,BD,5193.0
2024-02-21,1900-01-01 08:09:00,Wednesday,CHRISTIE STATION TO PA,PUTR,10.0,0.0,E,BD,0.0
2024-02-21,1900-01-01 08:42:00,Wednesday,ST CLAIR STATION,SUDP,6.0,9.0,S,YU,5416.0
2024-02-21,1900-01-01 08:58:00,Wednesday,BLOOR STATION,MUIR,3.0,6.0,S,YU,5931.0
2024-02-21,1900-01-01 10:01:00,Wednesday,EGLINTON WEST STATION,SUUT,6.0,9.0,N,YU,5976.0
2024-02-21,1900-01-01 10:07:00,Wednesday,KENNEDY BD STATION,PUSRA,3.0,7.0,W,BD,5155.0
2024-02-21,1900-01-01 10:08:00,Wednesday,YORKDALE STATION,PUOPO,5.0,10.0,S,YU,5871.0
2024-02-21,1900-01-01 11:08:00,Wednesday,OSSINGTON STATION,SUO,13.0,17.0,W,BD,5369.0
